NCES School ID,State School ID,NCES District ID,State District ID,Low Grade*,High Grade*,School Name,District,County Name*,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Locale Code*,Locale*,Charter,Magnet*,Title I School*,Title 1 School Wide*,Students*,Teachers*,Student Teacher Ratio*,Free Lunch*,Reduced Lunch*
200774000241,KS-D0257-1558,2007740,KS-D0257,03,04,Lincoln Elem,Iola,Allen County,700 N Jefferson,Iola,KS,66749,2298,(620)365-4820,33,Town: Remote,No,No,Yes,Yes,169.00000,14.10000,12.0000000,86.00000,24.00000
200879000486,KS-D0298-2840,2008790,KS-D0298,PK,06,Lincoln Elem,Lincoln,Lincoln County,304 South 4th,Lincoln,KS,67455,,(785)524-4487,43,Rural: Remote,No,No,Yes,Yes,200.00000,16.20000,12.3000000,72.00000,42.00000
200939000993,KS-D0418-6030,2009390,KS-D0418,PK,05,Lincoln Elem,McPherson,McPherson County,514 N Main,McPherson,KS,67460,,(620)241-9540,33,Town: Remote,No,No,Yes,No,299.00000,21.82000,13.7000000,117.00000,41.00000
201284000724,KS-D0353-4266,2012840,KS-D0353,KG,05,Lincoln Elem,Wellington,Sumner County,104 South F,Wellington,KS,67152,3837,(620)326-4360,32,Town: Distant,No,No,Yes,Yes,167.00000,15.80000,10.6000000,107.00000,23.00000
200732001886,KS-D0431-6375,2007320,KS-D0431,02,05,Lincoln Elementary,Hoisington,Barton County,515 North Oak St.,Hoisington,KS,67544,1894,(620)653-4549,33,Town: Remote,No,No,Yes,Yes,217.00000,15.60000,13.9000000,100.00000,34.00000
200627001302,KS-D0484-7832,2006270,KS-D0484,01,06,Lincoln Elementary,Fredonia,Wilson County,713 N 9th,Fredonia,KS,66736,1100,(620)378-4138,42,Rural: Distant,No,No,Yes,Yes,320.00000,26.80000,11.9000000,176.00000,34.00000
200762000535,KS-D0308-3114,2007620,KS-D0308,PK,06,Lincoln Elementary School,Hutchinson Public Schools,Reno County,315 East Bigger,Hutchinson,KS,67501,,(620)615-5100,32,Town: Distant,No,No,Yes,Yes,267.00000,21.76000,12.3000000,211.00000,25.00000
200879000487,KS-D0298-2842,2008790,KS-D0298,07,12,Lincoln Jr/Sr High,Lincoln,Lincoln County,PO Box 269,Lincoln,KS,67455,0269,(785)524-4193,43,Rural: Remote,No,No,Yes,Yes,144.00000,13.80000,10.4000000,53.00000,20.00000
200441001064,KS-D0436-6490,2004410,KS-D0436,PK,06,Lincoln Memorial Elem,Caney Valley,Montgomery County,201 E First,Caney,KS,67333,1999,(620)879-9240,43,Rural: Remote,No,No,Yes,Yes,402.00000,29.20000,13.8000000,167.00000,28.00000
201056001980,KS-D0503-8604,2010560,KS-D0503,PK,01,Lincoln School,Parsons,Labette County,1800 Dirr St,Parsons,KS,67357,,(620)421-3510,33,Town: Remote,No,No,Yes,Yes,304.00000,17.25000,17.6000000,171.00000,50.00000
200795001430,KS-D0500-8342,2007950,KS-D0500,KG,05,Lindbergh Elem,Kansas City,Wyandotte County,641 N 57th St,Kansas City,KS,66102,3309,(913)627-5150,12,City: Midsize,No,No,Yes,Yes,231.00000,20.05000,11.5000000,140.00000,26.00000
200001200096,KS-D0223-0628,2000012,KS-D0223,PK,08,Linn Elem,Barnes,Washington County,P O Box 345,Linn,KS,66953,,(785)348-5531,43,Rural: Remote,No,No,Yes,Yes,154.00000,11.38000,13.5000000,48.00000,19.00000
200558000887,KS-D0443-6688,2005580,KS-D0443,KG,05,Linn Elementary,Dodge City,Ford County,1900 W Linn St,Dodge City,KS,67801,,(620)471-2114,41,Rural: Fringe,No,No,Yes,Yes,429.00000,24.57000,17.5000000,320.00000,49.00000
200001200097,KS-D0223-0630,2000012,KS-D0223,09,12,Linn High,Barnes,Washington County,P O Box 345,Linn,KS,66953,0345,(785)348-5531,43,Rural: Remote,No,No,Yes,No,54.00000,8.25000,6.5000000,13.00000,7.00000
201299000295,KS-D0259-1718,2012990,KS-D0259,PK,05,Linwood Elementary,Wichita,Sedgwick County,1654 S. Hydraulic,Wichita,KS,67211,4572,(316)973-8100,11,City: Large,No,No,Yes,Yes,509.00000,33.13000,15.4000000,398.00000,60.00000
200378001187,KS-D0458-7170,2003780,KS-D0458,PK,05,Linwood Elementary School,Basehor-Linwood,Leavenworth County,P O Box 1,Linwood,KS,66052,0001,(913)723-3212,42,Rural: Distant,No,No,Yes,No,116.00000,11.20000,10.4000000,16.00000,7.00000
200888001102,KS-D0444-6728,2008880,KS-D0444,09,12,Little River High,Little River,Rice County,Box 8,Little River,KS,67457,0008,(620)897-6201,42,Rural: Distant,No,No,Yes,No,98.00000,9.54000,10.3000000,13.00000,9.00000
200888001101,KS-D0444-6726,2008880,KS-D0444,07,08,Little River Junior High,Little River,Rice County,Box 8,Little River,KS,67457,0008,(620)897-6201,42,Rural: Distant,No,No,Yes,No,47.00000,3.15000,14.9000000,10.00000,3.00000
200594000227,KS-D0253-1428,2005940,KS-D0253,PK,05,Logan Ave Elem,Emporia,Lyon County,521 South East Street,Emporia,KS,66801,4999,(620)341-2264,33,Town: Remote,No,No,Yes,Yes,295.00000,21.20000,13.9000000,182.00000,40.00000
200891000607,KS-D0326-3562,2008910,KS-D0326,PK,06,Logan Elem,Logan,Phillips County,Box 98,Logan,KS,67646,0098,(785)689-4631,43,Rural: Remote,No,No,Yes,Yes,87.00000,8.40000,10.4000000,18.00000,12.00000
201149001953,KS-D0345-4054,2011490,KS-D0345,PK,06,Logan Elementary,Seaman,Shawnee County,1124 NW Lyman Rd,Topeka,KS,66608,,(785)575-8700,12,City: Midsize,No,No,Yes,No,586.00000,36.30000,16.1000000,329.00000,81.00000
200891000608,KS-D0326-3564,2008910,KS-D0326,07,12,Logan High,Logan,Phillips County,Box 98,Logan,KS,67646,0098,(785)689-7574,43,Rural: Remote,No,No,Yes,Yes,70.00000,11.60000,6.0000000,17.00000,9.00000
200327000063,KS-D0212-0408,2003270,KS-D0212,05,08,Long Island Elem,Northern Valley,Phillips County,P O Box 98,Long Island,KS,67647,0098,(785)854-7681,43,Rural: Remote,No,No,Yes,Yes,45.00000,–,†,16.00000,9.00000
200897000983,KS-D0416-5972,2008970,KS-D0416,09,12,Louisburg High,Louisburg,Miami County,Box 399,Louisburg,KS,66053,0399,(913)837-1720,32,Town: Distant,No,No,–,–,525.00000,34.50000,15.2000000,72.00000,34.00000
200897001638,KS-D0416-5978,2008970,KS-D0416,06,08,Louisburg Middle,Louisburg,Miami County,Box 308,Louisburg,KS,66053,0308,(913)837-1800,32,Town: Distant,No,No,Yes,No,425.00000,25.20000,16.9000000,72.00000,33.00000
201305001211,KS-D0465-7326,2013050,KS-D0465,KG,05,Lowell Elem,Winfield,Cowley County,1404 Millington,Winfield,KS,67156,3691,(620)221-5136,32,Town: Distant,No,No,Yes,Yes,262.00000,16.20000,16.2000000,123.00000,32.00000
201226001451,KS-D0501-8472,2012260,KS-D0501,PK,05,Lowman Hill Elem,Topeka Public Schools,Shawnee County,1101 SW Garfield Ave,Topeka,KS,66604,1311,(785)235-7060,12,City: Midsize,No,No,Yes,Yes,289.00000,23.81000,12.1000000,211.00000,29.00000
200789002061,KS-D0475-7601,2007890,KS-D0475,PK,05,LTG Richard J. Seitz Elementary,Geary County Schools,Geary County,27500 Rifle Range Rd,Ft. Riley,KS,66641,,(785)717-6500,41,Rural: Fringe,No,No,Yes,Yes,680.00000,38.00000,17.9000000,240.00000,207.00000
201212002008,KS-D0299-2860,2012120,KS-D0299,PK,06,Lucas/Sylvan Elementary Unified,Sylvan Grove,Russell County,P.O. Box 8,Lucas,KS,67648,,(785)525-6244,43,Rural: Remote,No,No,Yes,Yes,140.00000,9.70000,14.4000000,59.00000,15.00000
200900001007,KS-D0421-6102,2009000,KS-D0421,PK,08,Lyndon Elem,Lyndon,Osage County,PO Box 488,Lyndon,KS,66451,,(785)828-4622,42,Rural: Distant,No,No,Yes,No,296.00000,22.50000,13.2000000,72.00000,39.00000
200900001008,KS-D0421-6104,2009000,KS-D0421,09,12,Lyndon High,Lyndon,Osage County,PO Box 488,Lyndon,KS,66451,,(785)828-4911,42,Rural: Distant,No,No,Yes,No,137.00000,12.50000,11.0000000,31.00000,12.00000
200903000927,KS-D0405-5636,2009030,KS-D0405,03,05,Lyons Central Elementary,Lyons,Rice County,501 W. Lincoln,Lyons,KS,67554,,(620)257-5612,33,Town: Remote,No,No,Yes,Yes,164.00000,14.50000,11.3000000,108.00000,17.00000
200903000930,KS-D0405-5642,2009030,KS-D0405,09,12,Lyons High School,Lyons,Rice County,601 E American Road,Lyons,KS,67554,4010,(620)257-5114,33,Town: Remote,No,No,Yes,Yes,215.00000,20.23000,10.6000000,139.00000,22.00000
200903000929,KS-D0405-5640,2009030,KS-D0405,06,08,Lyons Middle School,Lyons,Rice County,501 E American,Lyons,KS,67554,,(620)257-3961,33,Town: Remote,No,No,Yes,Yes,163.00000,14.47000,11.3000000,102.00000,22.00000
200903000928,KS-D0405-5638,2009030,KS-D0405,PK,02,Lyons Park Elementary,Lyons,Rice County,121 S. Workman,Lyons,KS,67554,,(620)257-5624,33,Town: Remote,No,No,Yes,Yes,228.00000,17.50000,13.0000000,139.00000,30.00000
200795001437,KS-D0500-8358,2007950,KS-D0500,PK,05,M E Pearson Elem,Kansas City,Wyandotte County,310 N 11th St,Kansas City,KS,66102,5136,(913)627-3150,12,City: Midsize,No,No,Yes,Yes,643.00000,45.56000,14.1000000,485.00000,82.00000
200633000048,KS-D0207-0290,2006330,KS-D0207,PK,06,MacArthur Elem,Ft Leavenworth,Leavenworth County,1 MacArthur Loop,Fort Leavenworth,KS,66027,4505,(913)651-6517,31,Town: Fringe,No,No,Yes,No,505.00000,35.03000,14.4000000,16.00000,31.00000
200873001279,KS-D0480-7718,2008730,KS-D0480,KG,05,MacArthur Elementary School,Liberal,Seward County,P.O. Box 949,Liberal,KS,67905,0949,(620)604-1700,33,Town: Remote,No,No,Yes,Yes,428.00000,34.00000,12.6000000,229.00000,62.00000
200906000712,KS-D0351-4196,2009060,KS-D0351,PK,06,Macksville Elem,Macksville,Stafford County,PO Box 308,Macksville,KS,67557,0308,(620)348-2835,43,Rural: Remote,No,No,Yes,Yes,124.00000,10.80000,11.5000000,72.00000,12.00000
200906000713,KS-D0351-4200,2009060,KS-D0351,07,12,Macksville High,Macksville,Stafford County,PO Box 307,Macksville,KS,67557,0307,(620)348-2475,43,Rural: Remote,No,No,Yes,No,106.00000,14.10000,7.5000000,35.00000,16.00000
200909000861,KS-D0386-5198,2009090,KS-D0386,PK,06,Madison Elem,Madison-Virgil,Greenwood County,Box 398,Madison,KS,66860,,(620)437-2918,43,Rural: Remote,No,No,Yes,No,127.00000,11.40000,11.1000000,43.00000,13.00000
200642001780,KS-D0231-0816,2006420,KS-D0231,PK,04,Madison Elementary,Gardner Edgerton,Johnson County,800 W. Madison St.,Gardner,KS,66030,,(913)856-0400,21,Suburb: Large,No,No,–,–,558.00000,35.60000,15.7000000,48.00000,31.00000
200909000862,KS-D0386-5202,2009090,KS-D0386,07,12,Madison High,Madison-Virgil,Greenwood County,P.O. Box 398,Madison,KS,66860,0398,(620)437-2912,43,Rural: Remote,No,No,Yes,Yes,105.00000,13.00000,8.1000000,39.00000,10.00000
201014001882,KS-D0233-2789,2010140,KS-D0233,PK,05,Madison Place Elementary,Olathe,Johnson County,16651 S. Warwick St,Olathe,KS,66062,,(913)780-7520,21,Suburb: Large,No,No,–,–,465.00000,28.70000,16.2000000,56.00000,27.00000
201014001704,KS-D0233-2782,2010140,KS-D0233,PK,05,Mahaffie Elem,Olathe,Johnson County,1300 N Nelson Rd,Olathe,KS,66061,2746,(913)780-7530,21,Suburb: Large,No,No,Yes,No,432.00000,26.60000,16.2000000,98.00000,48.00000
200914001783,KS-D0266-2051,2009140,KS-D0266,KG,05,Maize Central Elementary,Maize,Sedgwick County,304 W. Academy,Maize,KS,67101,,(316)722-0427,21,Suburb: Large,No,No,Yes,Yes,713.00000,36.45000,19.6000000,124.00000,60.00000
200914000383,KS-D0266-2046,2009140,KS-D0266,KG,05,Maize Elementary,Maize,Sedgwick County,305 West Jones,Maize,KS,67101,,(316)722-8230,41,Rural: Fringe,No,No,Yes,Yes,557.00000,28.70000,19.4000000,79.00000,39.00000
200914001105,KS-D0266-2044,2009140,KS-D0266,06,08,Maize Middle School,Maize,Sedgwick County,4600 N Maize Road,Maize,KS,67101,9513,(316)729-2464,21,Suburb: Large,No,No,Yes,No,858.00000,46.00000,18.7000000,167.00000,77.00000
200914001666,KS-D0266-2045,2009140,KS-D0266,KG,05,Maize South Elementary,Maize,Sedgwick County,3404 North Maize Road,Wichita,KS,67205,,(316)462-8300,11,City: Large,No,No,Yes,Yes,654.00000,35.15000,18.6000000,100.00000,48.00000
200914001956,KS-D0266-2052,2009140,KS-D0266,09,12,Maize South High School,Maize,Sedgwick County,3701 North Tyler Road,Wichita,KS,67205,,(316)462-8000,11,City: Large,No,No,–,–,1030.00000,45.90000,22.4000000,78.00000,60.00000
200914000384,KS-D0266-2047,2009140,KS-D0266,06,08,Maize South Middle School,Maize,Sedgwick County,3403 N Tyler Road,Wichita,KS,67205,,(316)722-0421,11,City: Large,No,No,Yes,No,836.00000,45.30000,18.5000000,116.00000,68.00000
200914000385,KS-D0266-2050,2009140,KS-D0266,09,12,Maize Sr High,Maize,Sedgwick County,11600 W 45th St N,Maize,KS,67101,,(316)722-0441,41,Rural: Fringe,No,No,Yes,No,1244.00000,74.10000,16.8000000,164.00000,106.00000
200914002083,KS-D0266-2076,2009140,KS-D0266,KG,12,Maize Virtual Preparatory School,Maize,Sedgwick County,PO Box 4285,Lawrence,KS,66046,,(316)462-8800,41,Rural: Fringe,No,No,–,–,400.00000,17.00000,23.5000000,0.00000,0.00000
201014001759,KS-D0233-9304,2010140,KS-D0233,PK,05,Manchester Park Elementary,Olathe,Johnson County,9810 Prairie Creek Rd,Lenexa,KS,66220,,(913)780-7540,41,Rural: Fringe,No,No,–,–,555.00000,32.70000,17.0000000,14.00000,1.00000
200918000853,KS-D0383-5136,2009180,KS-D0383,09,12,Manhattan High School West/East Campus,Manhattan-Ogden,Riley County,2100 Poyntz Avenue,Manhattan,KS,66502,,(785)587-2100,13,City: Small,No,No,–,–,1777.00000,123.60000,14.4000000,493.00000,150.00000
200324000623,KS-D0329-3667,2003240,KS-D0329,KG,04,Maple Hill Elem,Wabaunsee,Wabaunsee County,Box 68,Maple Hill,KS,66507,0068,(785)256-4223,42,Rural: Distant,No,No,Yes,Yes,61.00000,6.80000,9.0000000,8.00000,10.00000
200948001164,KS-D0456-7094,2009480,KS-D0456,PK,05,Marais Des Cygnes Valley Elem,Marais Des Cygnes Valley,Osage County,P O Box 139,Quenemo,KS,66528,,(785)759-3512,43,Rural: Remote,No,No,Yes,Yes,107.00000,9.10000,11.8000000,53.00000,6.00000
200948001165,KS-D0456-7096,2009480,KS-D0456,09,12,Marais Des Cygnes Valley High,Marais Des Cygnes Valley,Osage County,PO Box 158,Melvern,KS,66510,,(785)549-3313,43,Rural: Remote,No,No,Yes,Yes,58.00000,8.20000,7.1000000,23.00000,3.00000
200948001167,KS-D0456-7104,2009480,KS-D0456,06,08,Marais Des Cygnes Valley Middle,Marais Des Cygnes Valley,Osage County,P O Box 158,Melvern,KS,66510,,(785)549-3313,43,Rural: Remote,No,No,Yes,Yes,50.00000,5.50000,9.1000000,23.00000,4.00000
200924000949,KS-D0408-5750,2009240,KS-D0408,PK,05,Marion Elem,Marion-Florence,Marion County,1400 E Lawrence,Marion,KS,66861,,(620)382-3771,42,Rural: Distant,No,No,Yes,Yes,238.00000,16.00000,14.9000000,78.00000,38.00000
200924000948,KS-D0408-5748,2009240,KS-D0408,09,12,Marion High,Marion-Florence,Marion County,701 E Main,Marion,KS,66861,,(620)382-2168,42,Rural: Distant,No,No,Yes,Yes,152.00000,11.90000,12.8000000,43.00000,20.00000
200924000947,KS-D0408-5746,2009240,KS-D0408,06,08,Marion Middle,Marion-Florence,Marion County,125 South Lincoln,Marion,KS,66861,1437,(620)382-6070,42,Rural: Distant,No,No,Yes,Yes,106.00000,7.50000,14.1000000,36.00000,17.00000
201226001474,KS-D0501-8533,2012260,KS-D0501,06,08,Marjorie French Middle School,Topeka Public Schools,Shawnee County,5257 SW 33rd St,Topeka,KS,66614,4099,(785)438-4150,12,City: Midsize,No,No,Yes,Yes,469.00000,36.76000,12.8000000,257.00000,56.00000
200795001401,KS-D0500-8298,2007950,KS-D0500,KG,05,Mark Twain Elem,Kansas City,Wyandotte County,2300 Minnesota Avenue,Kansas City,KS,66102,,(913)627-5200,12,City: Midsize,No,No,Yes,Yes,270.00000,21.50000,12.6000000,195.00000,32.00000
200918000848,KS-D0383-5126,2009180,KS-D0383,PK,06,Marlatt Elem,Manhattan-Ogden,Riley County,2715 Hobbs,Manhattan,KS,66502,,(785)587-2060,13,City: Small,No,No,–,–,458.00000,24.40000,18.8000000,98.00000,34.00000
200966000237,KS-D0256-1536,2009660,KS-D0256,PK,06,Marmaton Valley Elem,Marmaton Valley,Allen County,128 West Oak Street,Moran,KS,66755,,(620)237-4381,43,Rural: Remote,No,No,Yes,Yes,139.00000,11.00000,12.6000000,62.00000,18.00000
200966000238,KS-D0256-1538,2009660,KS-D0256,07,12,Marmaton Valley High,Marmaton Valley,Allen County,128 West Oak Street,Moran,KS,66755,,(620)237-4251,43,Rural: Remote,No,No,Yes,Yes,125.00000,15.50000,8.1000000,55.00000,16.00000
200612001740,KS-D0389-5287,2006120,KS-D0389,PK,06,Marshall Elementary School,Eureka,Greenwood County,1015 N Jefferson,Eureka,KS,67045,,(620)583-5537,41,Rural: Fringe,No,No,Yes,Yes,387.00000,30.20000,12.8000000,236.00000,32.00000
201299001908,KS-D0259-1617,2012990,KS-D0259,06,08,Marshall Middle School,Wichita,Sedgwick County,1510 Payne,Wichita,KS,67203,2899,(316)973-9000,11,City: Large,No,No,Yes,Yes,532.00000,45.01000,11.8000000,445.00000,44.00000
200561000725,KS-D0396-5413,2005610,KS-D0396,06,08,Marvin Sisk Middle School,Douglass Public Schools,Butler County,910 East First,Douglass,KS,67039,,(316)747-3340,42,Rural: Distant,No,No,Yes,Yes,154.00000,12.40000,12.4000000,36.00000,34.00000
200001601674,KS-D0364-4545,2000016,KS-D0364,PK,06,Marysville Elem,Marysville,Marshall County,1010 Carolina,Marysville,KS,66508,1911,(785)562-3641,33,Town: Remote,No,No,Yes,Yes,458.00000,31.90000,14.4000000,162.00000,61.00000
200001600762,KS-D0364-4548,2000016,KS-D0364,07,12,Marysville Jr/Sr High,Marysville,Marshall County,1011 Walnut,Marysville,KS,66508,1911,(785)562-5386,33,Town: Remote,No,No,Yes,No,392.00000,33.90000,11.6000000,93.00000,51.00000
201299000337,KS-D0259-1824,2012990,KS-D0259,06,08,Mayberry Cultural and Fine Arts Magnet Middle,Wichita,Sedgwick County,207 S Sheridan,Wichita,KS,67213,2486,(316)973-5800,11,City: Large,No,Yes,Yes,Yes,639.00000,43.51000,14.7000000,387.00000,92.00000
200762000536,KS-D0308-3116,2007620,KS-D0308,PK,06,McCandless Elementary,Hutchinson Public Schools,Reno County,700 N Baker,Hutchinson,KS,67501,,(620)615-5150,32,Town: Distant,No,No,Yes,Yes,240.00000,23.27000,10.3000000,184.00000,24.00000
201226001454,KS-D0501-8480,2012260,KS-D0501,PK,05,McCarter Elem,Topeka Public Schools,Shawnee County,5512 SW 16th St,Topeka,KS,66604,2271,(785)438-4660,12,City: Midsize,No,No,Yes,Yes,374.00000,29.28000,12.8000000,198.00000,39.00000
201226001455,KS-D0501-8482,2012260,KS-D0501,PK,05,McClure Elem,Topeka Public Schools,Shawnee County,2529 SW Chelsea Dr,Topeka,KS,66614,1600,(785)438-4340,12,City: Midsize,No,No,Yes,Yes,326.00000,25.31000,12.9000000,181.00000,26.00000
201299000298,KS-D0259-1736,2012990,KS-D0259,PK,05,McCollom Elem,Wichita,Sedgwick County,1201 Waddington,Wichita,KS,67212,4099,(316)973-0350,11,City: Large,No,No,Yes,No,436.00000,30.30000,14.4000000,144.00000,45.00000
201098000855,KS-D0384-5160,2010980,KS-D0384,PK,04,McCormick Elementary,Blue Valley,Pottawatomie County,PO Box 68,Olsburg,KS,66520,,(785)468-3551,42,Rural: Distant,No,No,Yes,No,109.00000,9.00000,12.1000000,16.00000,11.00000
201226001456,KS-D0501-8484,2012260,KS-D0501,PK,05,McEachron Elem,Topeka Public Schools,Shawnee County,4433 SW 29th Terr,Topeka,KS,66614,3199,(785)438-4430,12,City: Midsize,No,No,Yes,Yes,385.00000,30.25000,12.7000000,213.00000,39.00000
200774000242,KS-D0257-1560,2007740,KS-D0257,PK,KG,McKinley Elem,Iola,Allen County,209 S Kentucky,Iola,KS,66749,3598,(620)365-4860,33,Town: Remote,No,No,Yes,Yes,131.00000,8.70000,15.1000000,72.00000,11.00000
200318001061,KS-D0435-6470,2003180,KS-D0435,02,03,McKinley Elem,Abilene,Dickinson County,112 N Rogers,Abilene,KS,67410,,(785)263-2311,32,Town: Distant,No,No,Yes,Yes,222.00000,12.50000,17.8000000,105.00000,30.00000
200795001778,KS-D0500-8281,2007950,KS-D0500,KG,05,McKinley Elementary School,Kansas City,Wyandotte County,1301 Armstrong,Kansas City,KS,66102,,(913)627-7350,12,City: Midsize,No,No,Yes,Yes,344.00000,23.77000,14.5000000,241.00000,54.00000
201299000300,KS-D0259-1740,2012990,KS-D0259,PK,05,McLean Science/Tech Magnet Elem,Wichita,Sedgwick County,2277 Marigold Lane,Wichita,KS,67204,5599,(316)973-8250,11,City: Large,No,Yes,Yes,Yes,251.00000,19.50000,12.9000000,117.00000,30.00000
200936000672,KS-D0342-4006,2009360,KS-D0342,PK,05,McLouth Elem,McLouth,Jefferson County,P O Box 40,McLouth,KS,66054,0040,(913)796-6152,42,Rural: Distant,No,No,Yes,Yes,233.00000,14.84000,15.7000000,75.00000,27.00000
200936000673,KS-D0342-4008,2009360,KS-D0342,09,12,McLouth High,McLouth,Jefferson County,P O Box 40,McLouth,KS,66054,0040,(913)796-6122,42,Rural: Distant,No,No,Yes,No,169.00000,12.13000,13.9000000,42.00000,20.00000
200936000992,KS-D0342-4007,2009360,KS-D0342,06,08,McLouth Middle,McLouth,Jefferson County,P O Box 40,McLouth,KS,66054,0040,(913)796-6122,42,Rural: Distant,No,No,Yes,No,108.00000,7.38000,14.6000000,29.00000,18.00000
200939000999,KS-D0418-6040,2009390,KS-D0418,09,12,McPherson High,McPherson,McPherson County,801 E First Street,McPherson,KS,67460,3613,(620)241-9500,33,Town: Remote,No,No,–,–,776.00000,57.90000,13.4000000,179.00000,85.00000
200939000998,KS-D0418-6038,2009390,KS-D0418,06,08,McPherson Middle School,McPherson,McPherson County,700 E Elizabeth,McPherson,KS,67460,5006,(620)241-9450,33,Town: Remote,No,No,Yes,No,550.00000,41.98000,13.1000000,180.00000,61.00000
201299001919,KS-D0259-1627,2012990,KS-D0259,06,08,Mead Middle School,Wichita,Sedgwick County,2601 E Skinner,Wichita,KS,67211,4796,(316)973-8500,11,City: Large,No,No,Yes,Yes,527.00000,45.00000,11.7000000,450.00000,35.00000
200942000105,KS-D0226-0700,2009420,KS-D0226,PK,08,Meade Elem,Meade,Meade County,Box 400,Meade,KS,67864,0400,(620)873-2671,43,Rural: Remote,No,No,Yes,Yes,284.00000,26.00000,10.9000000,134.00000,50.00000
200942000106,KS-D0226-0702,2009420,KS-D0226,09,12,Meade High,Meade,Meade County,PO Box 400,Meade,KS,67864,0400,(620)873-2981,43,Rural: Remote,No,No,Yes,No,126.00000,13.60000,9.3000000,32.00000,8.00000
201014000140,KS-D0233-0868,2010140,KS-D0233,PK,05,Meadow Lane Elem,Olathe,Johnson County,21880 College Blvd,Olathe,KS,66061,8706,(913)780-7550,21,Suburb: Large,No,No,–,–,430.00000,26.60000,16.2000000,13.00000,5.00000
201071001795,KS-D0250-1307,2010710,KS-D0250,KG,05,Meadowlark Elementary,Pittsburg,Crawford County,1602 East 20th,Pittsburg,KS,66762,,(620)235-3130,32,Town: Distant,No,No,Yes,Yes,346.00000,25.00000,13.8000000,244.00000,37.00000
200336001183,KS-D0385-5182,2003360,KS-D0385,KG,05,Meadowlark Elementary,Andover,Butler County,1411 N Main,Andover,KS,67002,,(316)218-4630,21,Suburb: Large,No,No,Yes,No,305.00000,18.50000,16.5000000,27.00000,19.00000
200873002096,KS-D0480-7738,2008730,KS-D0480,KG,05,Meadowlark Elementary School,Liberal,Seward County,PO Box 949,Liberal,KS,67901,,(620)604-2100,41,Rural: Fringe,No,No,Yes,Yes,372.00000,32.00000,11.6000000,326.00000,33.00000
201137000512,KS-D0305-3000,2011370,KS-D0305,PK,05,Meadowlark Ridge Elem,Salina,Saline County,2200 Glen Ave,Salina,KS,67401,,(785)309-4300,33,Town: Remote,No,No,Yes,No,460.00000,31.60000,14.6000000,125.00000,34.00000
201226001114,KS-D0501-8486,2012260,KS-D0501,PK,05,Meadows Elementary,Topeka Public Schools,Shawnee County,201 SW Clay St,Topeka,KS,66606,1194,(785)235-7150,12,City: Midsize,No,Yes,Yes,Yes,501.00000,40.89000,12.3000000,348.00000,46.00000
200330001500,KS-D0506-8680,2003300,KS-D0506,PK,08,Meadowview Elem,Labette County,Labette County,1377 21;000 Road,Parsons,KS,67357,8080,(620)421-1857,41,Rural: Fringe,No,No,Yes,Yes,402.00000,24.00000,16.8000000,205.00000,55.00000
200945000229,KS-D0254-1472,2009450,KS-D0254,PK,06,Medicine Lodge Grade School,Barber County North,Barber County,320 N Walnut St.,Medicine Lodge,KS,67104,1220,(620)886-5608,43,Rural: Remote,No,No,Yes,Yes,307.00000,18.90000,16.2000000,130.00000,47.00000
200945001931,KS-D0254-1475,2009450,KS-D0254,07,12,Medicine Lodge Jr/Sr High School,Barber County North,Barber County,400 W. Eldorado Ave,Medicine Lodge,KS,67104,,(620)886-5667,43,Rural: Remote,No,No,Yes,Yes,205.00000,22.35000,9.2000000,54.00000,25.00000
201164001897,KS-D0512-8815,2011640,KS-D0512,PK,06,Merriam Park Elementary,Shawnee Mission Pub Sch,Johnson County,6100 Mastin,Shawnee Mission,KS,66203,,(913)993-3600,21,Suburb: Large,No,No,Yes,Yes,485.00000,29.90000,16.2000000,209.00000,69.00000
201236001475,KS-D0202-0157,2012360,KS-D0202,PK,05,Midland Trail,Turner-Kansas City,Wyandotte County,3101 South 51st Street,Kansas City,KS,66106,,(913)288-3500,12,City: Midsize,No,No,Yes,Yes,523.00000,39.90000,13.1000000,357.00000,57.00000
200789001268,KS-D0475-7624,2007890,KS-D0475,PK,05,Milford Elem,Geary County Schools,Geary County,PO BOX 76,Milford,KS,66514,,(785)717-4170,42,Rural: Distant,No,No,Yes,No,94.00000,7.00000,13.4000000,25.00000,11.00000
201164001542,KS-D0512-8819,2011640,KS-D0512,PK,06,Mill Creek Elem,Shawnee Mission Pub Sch,Johnson County,13951 W 79th St,Shawnee Mission,KS,66215,5300,(913)993-3700,21,Suburb: Large,No,No,–,–,518.00000,30.50000,17.0000000,66.00000,25.00000
200549001871,KS-D0232-0844,2005490,KS-D0232,05,08,Mill Creek Middle School,De Soto,Johnson County,8001 Mize Boulevard,Lenexa,KS,66227,,(913)667-3512,41,Rural: Fringe,No,No,–,–,661.00000,43.00000,15.4000000,33.00000,15.00000
200549001723,KS-D0232-0833,2005490,KS-D0232,09,12,Mill Valley High School,De Soto,Johnson County,5900 Monticello Road,Shawnee,KS,66226,,(913)422-4351,21,Suburb: Large,No,No,–,–,1379.00000,87.00000,15.9000000,40.00000,40.00000
